5;13;27;38;45;51;68;79;89;7;15;22;33;45;54;68;75;85;2;16;27;39;49;53;63;79;82
6;17;21;31;45;53;69;71;85;4;16;27;35;48;59;69;74;85;2;14;28;39;43;55;69;73;84
8;14;29;36;43;53;69;72;81;2;15;28;36;47;55;64;76;87;8;18;29;34;45;51;66;74;90
2;11;27;32;47;59;64;74;90;4;13;21;31;48;57;63;79;82;8;17;27;38;48;59;68;74;83
2;13;26;36;42;51;63;73;86;1;17;26;38;45;52;65;77;88;4;15;26;31;41;55;67;76;88
3;16;28;36;49;57;66;72;81;9;19;25;33;47;59;63;79;87;2;12;26;35;49;57;67;77;81
8;17;28;36;44;57;62;79;90;2;17;27;34;47;52;63;77;84;6;18;21;32;42;57;66;78;85
2;18;26;31;42;57;67;73;88;4;14;21;38;45;56;68;77;83;5;11;29;33;41;51;69;74;90
2;11;24;35;48;55;62;73;88;6;14;29;34;43;55;69;78;90;3;13;28;32;45;58;69;74;88
3;17;28;36;42;54;69;72;83;7;15;28;34;48;51;68;78;87;6;11;21;34;49;55;69;76;89
6;12;28;32;45;57;63;74;88;7;18;23;35;43;52;63;78;85;1;14;25;38;47;54;61;74;82
7;16;26;35;46;52;63;76;83;1;13;22;32;47;52;61;79;87;7;17;24;32;43;58;63;73;83
4;14;26;31;49;59;69;72;87;2;19;28;31;48;54;62;78;82;2;15;26;33;46;58;68;76;89
1;19;22;35;47;58;64;76;81;9;17;25;36;48;53;67;77;87;7;18;22;33;48;58;69;77;87
6;14;24;35;48;51;64;79;86;8;17;21;33;41;56;64;77;84;3;12;29;34;43;58;69;72;81
6;15;28;39;47;54;67;71;86;3;17;28;31;49;58;67;73;89;8;13;24;35;47;56;63;74;87
8;11;26;34;47;54;68;74;81;9;14;28;37;45;58;63;79;88;7;15;22;38;49;56;65;71;85
4;18;21;37;43;58;61;78;84;3;17;24;38;42;56;64;74;88;3;18;27;32;46;56;67;78;88
6;19;23;37;44;53;63;75;82;2;15;25;35;43;54;68;77;85;1;17;21;37;48;57;62;73;85
7;13;27;38;47;52;61;79;81;9;11;26;32;44;58;64;79;86;8;11;27;39;45;55;64;74;84
5;14;22;39;49;58;68;78;83;9;17;25;35;46;56;62;79;87;4;16;26;32;43;58;64;76;82
1;14;21;39;42;51;67;79;85;2;19;23;34;44;56;61;73;86;4;17;27;37;46;59;65;79;85
4;14;24;33;43;55;61;79;83;6;18;28;36;43;51;69;71;88;3;14;29;39;41;53;68;73;89
1;19;21;34;42;53;66;79;82;5;15;28;34;48;58;64;78;87;6;11;22;34;48;59;66;74;85
3;13;27;33;44;57;63;77;88;3;12;29;32;45;57;69;76;81;8;11;24;37;44;52;65;77;90
1;12;25;35;44;56;62;74;83;6;17;23;35;48;57;69;75;89;3;11;22;36;46;55;65;71;90
3;13;22;37;47;53;64;77;81;6;13;24;36;45;59;62;72;84;3;14;23;34;47;58;66;72;82
4;12;21;33;46;55;66;79;81;1;14;22;32;49;54;61;71;90;2;11;27;34;44;55;62;77;86
5;14;24;35;44;51;68;79;89;9;17;21;39;48;58;63;76;83;6;18;27;34;49;58;68;72;85
5;12;27;36;44;51;64;72;86;2;19;25;39;46;52;65;76;88;2;13;23;38;46;53;66;72;88
5;15;26;39;42;51;68;75;87;6;16;26;38;44;59;69;78;90;5;19;28;37;45;52;69;72;84
6;14;28;32;43;59;69;78;88;7;14;28;31;41;52;61;77;88;6;12;29;32;49;52;63;76;88
7;11;23;33;42;53;62;79;83;4;16;23;32;46;53;63;76;87;9;19;29;36;41;56;68;73;82
9;11;25;39;43;54;63;73;88;4;16;26;36;47;51;67;77;89;5;14;24;32;41;54;66;76;84
1;12;27;33;41;58;64;71;86;5;14;26;38;48;51;68;75;89;3;17;28;36;48;56;67;72;88
9;15;23;36;45;51;64;79;84;4;12;25;37;47;51;67;76;89;9;16;29;36;49;56;69;76;84
1;17;27;31;43;53;61;75;83;9;18;28;33;44;55;63;71;90;6;18;22;35;44;51;68;71;88
8;17;29;35;45;52;65;76;86;2;15;23;39;45;56;63;78;85;1;14;29;31;46;51;61;73;87
9;14;24;38;46;58;68;72;83;2;13;25;34;41;59;67;73;81;9;11;28;38;41;53;69;72;84
6;16;22;39;44;57;68;72;83;7;14;27;32;45;57;62;71;85;6;19;27;35;47;56;65;76;82
7;11;26;38;47;58;63;73;90;9;11;21;36;42;56;63;71;82;9;17;23;34;49;59;69;74;89
5;15;23;31;41;58;66;73;86;6;12;21;34;47;51;67;77;86;1;14;25;33;48;52;61;77;89
6;16;25;37;44;55;65;71;81;5;14;27;34;47;53;62;73;86;9;13;22;35;46;59;66;74;81
9;18;28;33;45;53;65;77;83;1;11;24;36;44;58;66;75;86;3;14;22;32;46;55;68;71;87
7;16;28;36;48;52;66;72;85;6;12;26;37;47;59;63;71;89;4;14;24;33;43;59;67;72;83
5;11;21;31;44;56;69;79;89;6;13;27;32;49;52;69;73;81;1;14;24;32;46;56;62;71;83
3;17;29;31;47;53;64;77;85;9;11;25;36;42;53;67;78;83;9;17;24;33;48;57;67;77;89
3;16;26;32;44;53;62;77;83;2;16;27;37;49;57;67;77;85;9;14;22;31;45;58;67;72;82
3;15;24;38;44;55;68;76;85;4;15;26;31;42;56;65;76;86;8;13;24;37;43;58;65;79;87
8;13;23;31;48;55;65;77;86;3;11;23;39;48;55;63;72;89;3;19;22;34;44;54;63;79;81
7;15;23;31;45;58;65;78;88;3;11;23;35;47;59;67;77;84;6;19;25;35;42;58;68;72;84
2;16;27;32;44;59;69;76;84;3;16;26;33;48;51;69;76;87;7;19;25;32;44;54;68;79;81
7;18;29;34;47;51;63;76;89;8;16;29;32;49;57;69;76;86;5;14;29;38;43;51;62;78;85
1;16;23;37;47;57;65;77;82;8;15;27;37;44;56;64;72;90;5;16;23;32;44;54;61;74;83
3;18;26;35;45;53;62;79;82;2;15;23;38;42;55;62;75;83;2;17;29;34;47;54;65;77;81
5;17;23;32;49;55;62;78;88;2;19;26;33;46;57;67;77;82;3;18;27;39;41;54;61;73;81
9;13;27;32;42;56;66;73;89;7;15;21;31;45;56;67;72;84;7;12;29;32;41;57;63;72;88
3;14;27;39;43;58;63;79;84;6;14;24;36;45;58;61;79;89;2;16;28;38;45;56;66;77;82
1;17;23;36;44;55;64;76;81;3;19;26;34;44;58;62;74;84;6;13;29;34;41;54;68;74;83
2;16;22;34;42;53;69;73;83;1;16;24;34;49;57;69;79;83;5;15;21;34;47;59;67;75;84
8;19;24;37;43;55;67;72;89;4;11;21;38;44;51;63;74;89;2;18;22;39;49;58;68;74;82
7;16;27;31;43;57;63;79;85;7;12;27;38;47;58;66;79;90;3;11;27;34;48;56;61;76;83
8;19;22;33;49;52;68;79;90;5;17;27;39;45;54;67;78;81;7;11;22;32;42;59;66;79;82
9;18;28;31;49;55;69;77;89;5;12;22;33;48;54;66;73;86;9;17;29;32;49;58;61;75;90
1;15;24;38;43;53;61;72;88;5;16;26;36;48;54;67;73;82;6;12;22;35;41;51;64;79;81
7;11;21;38;46;53;69;77;89;6;12;28;33;46;54;64;73;82;8;19;24;31;42;54;68;73;89
5;16;22;36;45;58;66;74;83;8;17;24;34;47;59;65;72;83;9;17;27;33;45;58;64;74;87
4;15;27;33;48;59;61;75;86;3;13;27;35;44;55;64;78;85;4;17;28;31;47;54;67;79;87
6;15;27;31;47;56;69;76;83;9;16;21;35;41;54;67;75;82;8;16;25;36;45;52;67;72;83
4;11;26;39;42;52;65;78;85;3;16;21;31;41;52;62;77;87;1;13;29;35;48;52;67;76;89
5;17;26;31;46;55;69;78;88;4;11;26;35;48;54;66;79;82;9;19;21;36;45;59;66;79;81
2;16;29;37;45;55;69;74;83;9;18;21;34;43;56;67;76;90;6;13;25;34;46;57;63;72;84
6;19;22;35;44;56;61;71;85;8;17;25;39;41;55;63;76;84;8;19;21;33;43;57;69;74;82
7;19;21;38;45;52;64;73;85;2;11;29;36;47;57;62;71;85;9;18;22;31;48;53;65;75;83
3;12;29;33;48;52;65;79;81;4;11;22;33;47;59;61;76;87;1;13;25;31;43;51;63;75;88
5;16;28;32;46;56;63;78;88;4;13;24;34;43;58;63;73;87;7;12;27;39;42;57;69;72;85
1;12;29;36;42;55;61;72;85;4;14;24;37;47;56;66;77;82;7;14;28;32;43;57;69;79;82
1;18;24;39;44;55;62;72;83;3;15;28;36;41;55;61;76;81;7;11;23;33;43;53;69;79;85
2;16;29;35;43;51;68;74;81;3;15;27;31;48;57;65;78;86;2;13;29;34;45;52;64;74;83
4;19;25;33;45;57;63;71;86;5;13;23;31;43;59;65;75;90;6;16;21;33;47;55;62;71;82
8;18;25;33;48;57;67;78;88;5;12;29;36;42;59;63;74;85;9;17;27;37;49;54;63;71;86
2;15;22;36;47;57;61;72;87;5;15;24;34;48;55;61;71;87;4;19;24;31;47;54;62;77;82
6;13;24;37;47;59;62;77;88;5;13;23;38;44;51;62;75;90;8;16;28;39;45;53;63;76;83
2;15;21;33;41;57;62;72;88;1;14;23;33;43;56;64;74;82;2;19;25;39;48;59;62;79;89
8;13;25;39;45;55;64;75;89;6;13;28;38;45;58;63;76;84;1;18;21;33;47;56;69;79;90
2;14;26;36;41;59;68;74;81;1;18;26;36;44;58;64;76;87;3;15;23;31;45;59;66;73;88
5;14;25;32;41;55;61;76;81;2;16;22;35;42;56;63;73;83;7;15;22;37;45;57;65;79;83
2;15;23;34;44;51;68;72;87;3;13;21;34;47;51;67;78;87;7;15;28;36;41;51;63;75;81
8;13;21;32;46;54;62;73;89;6;15;26;37;46;52;67;74;81;9;18;22;35;44;52;64;75;84
1;11;29;38;49;55;62;78;82;5;15;29;39;49;54;61;76;88;9;13;23;31;46;56;63;79;81
3;17;21;39;45;57;65;75;86;9;17;27;37;46;56;61;76;90;5;15;21;37;44;56;63;74;89
2;18;27;39;47;52;64;72;82;6;19;22;34;46;57;67;76;87;5;18;24;35;45;57;61;75;87
2;13;24;36;49;51;68;73;90;9;19;27;31;41;53;66;75;82;7;19;24;38;44;56;64;72;84
5;12;27;38;47;57;67;73;81;5;13;24;39;41;52;62;74;83;5;18;26;36;47;58;62;71;85
4;15;28;39;41;53;64;77;82;1;19;24;33;48;54;64;77;82;1;19;24;35;45;51;61;76;89
4;17;25;32;46;55;63;77;86;6;16;27;37;48;54;68;72;81;4;11;28;38;43;51;68;73;90
7;14;25;39;43;59;62;73;84;9;16;22;37;43;59;68;72;87;6;15;29;32;43;52;63;79;89
3;11;22;37;49;53;66;78;81;1;18;29;32;43;52;69;71;82;8;14;26;35;46;58;64;76;90
3;13;21;35;47;57;65;72;83;7;12;22;36;41;52;68;79;82;8;15;23;34;47;56;61;71;83
6;18;22;34;41;57;62;75;81;5;19;29;34;46;59;65;72;87;4;19;29;34;44;57;61;72;88
9;19;26;38;44;54;65;73;82;1;15;27;39;48;51;67;71;86;4;14;22;31;45;53;67;75;88
1;12;27;34;47;51;67;71;83;3;11;25;37;48;53;68;75;87;7;16;24;36;44;58;66;79;89
5;19;23;39;41;57;67;77;84;7;17;26;32;44;52;64;79;89;4;17;29;35;41;53;61;77;86
3;16;27;33;45;55;61;72;89;5;18;26;31;49;58;62;71;85;5;12;29;32;44;51;63;73;84
1;13;25;35;45;59;61;75;89;9;11;27;34;48;57;62;78;90;6;11;25;36;43;58;66;75;83
8;14;25;33;49;57;61;79;82;2;16;21;36;49;58;61;71;88;6;15;25;31;41;57;66;74;87
7;12;25;39;43;54;66;73;88;6;12;24;36;47;52;63;78;82;6;12;24;38;42;52;63;77;82
1;18;28;35;45;58;66;72;81;4;15;29;37;42;56;68;72;86;8;15;23;39;42;52;62;74;83
3;14;25;38;48;57;64;72;85;2;15;22;31;49;51;64;76;86;6;14;24;36;43;55;66;72;86
8;18;22;33;46;57;68;77;82;4;18;23;35;48;59;65;79;89;4;15;26;36;49;59;61;75;85
5;13;24;36;44;57;63;72;84;1;15;29;31;41;57;61;73;86;3;15;29;39;41;56;66;78;90
1;18;26;32;45;57;67;77;81;8;16;23;38;44;51;63;74;83;7;15;26;35;44;54;61;79;85
9;11;22;33;43;56;69;77;86;5;15;24;36;41;58;66;74;83;5;18;24;38;43;55;62;72;86
4;15;25;35;46;57;68;75;87;7;11;27;31;46;55;66;79;85;4;13;25;35;41;57;61;71;89
8;13;27;34;48;53;68;74;85;1;11;23;35;49;56;69;73;81;6;16;26;31;42;54;65;72;90
3;12;24;37;45;59;67;71;89;1;11;22;33;43;51;69;73;86;1;18;27;34;48;58;67;73;86
7;13;21;38;49;53;67;77;84;8;17;29;39;47;53;67;74;81;7;14;21;34;47;56;69;73;84
4;16;21;32;45;57;63;79;86;4;17;26;33;44;54;65;78;83;7;14;29;35;45;56;68;75;88
1;19;29;38;42;54;65;74;86;7;15;26;33;47;57;64;71;81;2;15;29;38;41;54;64;76;81
3;11;29;32;46;58;63;72;89;4;16;24;39;48;52;64;71;81;9;12;24;36;47;52;68;71;88
4;19;25;34;41;51;62;74;90;2;15;27;35;42;54;64;75;85;3;13;23;35;48;57;64;76;86
8;19;23;33;41;51;61;73;85;3;12;26;37;44;55;68;76;85;9;18;23;39;41;58;66;75;88
3;12;29;33;42;51;63;73;85;5;13;29;38;49;53;64;76;86;4;15;25;34;43;55;62;78;82
2;19;23;32;42;55;69;75;83;9;17;27;36;43;54;68;76;87;5;17;23;37;41;55;62;71;85
1;14;27;33;43;57;65;72;89;9;18;26;36;44;58;61;79;85;7;14;29;39;41;58;62;71;87
8;17;28;35;49;51;69;73;84;8;12;27;32;46;58;68;74;83;1;11;29;37;48;58;63;79;89
4;17;29;39;41;56;68;77;88;7;16;28;33;47;54;61;75;83;6;13;27;36;41;53;64;73;87
2;11;25;31;49;53;64;75;90;3;11;23;31;43;51;64;71;88;8;17;26;35;41;56;68;74;81
5;14;25;37;42;53;69;75;84;7;15;27;39;43;57;69;74;88;3;12;21;36;45;51;62;71;87
1;11;27;33;48;56;65;75;82;1;12;24;37;49;56;63;78;82;8;18;22;38;44;56;68;73;85
3;18;21;37;41;56;63;74;87;1;14;21;34;48;59;61;78;90;8;16;22;37;42;53;62;77;87
5;16;29;35;43;57;61;73;89;8;14;22;38;45;58;65;75;81;1;11;21;32;48;59;64;79;86
8;18;27;37;41;59;63;78;87;1;17;24;31;43;56;66;78;83;9;18;29;37;47;57;67;71;88
4;14;26;31;49;55;68;72;84;8;19;27;39;47;51;65;71;81;2;11;24;32;47;58;68;72;85
1;17;26;34;47;55;68;73;84;2;18;23;38;45;58;66;71;81;2;12;28;33;41;54;61;79;82
8;19;25;34;43;59;68;72;88;2;11;21;35;48;56;63;75;87;1;16;23;37;49;52;68;77;83
8;13;26;33;44;56;61;73;83;3;14;27;31;46;54;64;76;88;5;15;22;36;42;58;67;77;84
4;16;29;37;46;54;63;76;82;8;16;27;33;45;52;66;78;85;2;12;22;34;47;51;69;74;85
3;19;28;39;46;54;63;76;82;4;14;24;39;45;56;61;71;89;7;11;24;37;42;51;65;71;86
5;16;28;33;43;52;66;74;81;2;17;29;34;46;54;69;76;85;2;12;29;35;46;51;63;71;89
3;15;26;31;47;58;62;72;89;7;13;29;34;44;53;65;74;81;6;13;28;34;46;54;64;78;85
5;15;27;31;44;55;67;73;81;8;19;24;35;41;58;68;75;90;5;19;22;33;43;55;64;76;88
7;12;26;35;41;59;67;77;87;8;15;27;32;48;58;67;76;87;6;11;29;36;43;52;61;74;88
5;16;22;39;48;52;66;73;89;6;11;29;34;42;57;62;79;84;2;13;21;32;48;51;61;77;88
6;12;25;36;48;51;65;74;89;2;11;23;38;44;55;65;73;83;5;14;22;33;43;51;63;74;85
3;12;29;36;45;57;66;79;87;9;18;29;32;46;51;64;78;83;5;11;24;37;43;55;65;73;86
7;17;22;35;43;54;69;78;81;8;17;29;37;47;54;65;71;86;5;14;21;37;48;53;62;71;90
7;12;22;37;46;54;61;76;82;2;14;25;39;49;52;63;72;81;2;17;26;32;42;52;63;73;84
1;14;27;31;41;54;64;79;85;2;11;21;37;49;57;68;79;85;8;12;24;32;41;55;63;71;82
9;13;25;37;43;54;68;74;82;5;16;21;33;41;51;61;78;90;7;17;28;31;46;59;63;79;89
8;11;24;31;45;54;64;73;85;4;17;21;33;49;51;61;77;89;7;12;24;36;42;57;63;72;87
8;14;25;39;45;57;63;76;83;1;11;24;38;43;51;69;73;82;6;17;29;39;43;59;64;73;90
5;18;21;37;48;53;64;78;83;1;18;27;34;47;57;64;74;88;9;19;24;37;46;57;64;79;84
8;12;24;37;46;59;69;79;85;6;19;24;33;41;58;69;75;81;6;12;21;31;48;54;65;72;89
7;19;29;38;44;56;67;72;83;2;17;23;35;41;53;61;79;85;2;16;25;39;44;53;63;78;83
4;12;21;33;49;53;66;74;86;9;16;21;32;48;51;62;79;87;5;18;22;39;48;55;69;78;82
3;13;29;32;44;56;64;79;90;7;18;24;37;47;59;66;79;90;4;14;25;35;43;51;67;72;88
4;12;28;33;43;52;67;76;81;7;13;27;31;48;55;69;74;83;6;15;25;38;47;55;68;74;81
9;12;25;38;43;57;69;79;86;8;14;24;36;42;52;61;78;84;2;14;27;34;42;52;68;77;81
3;11;23;37;46;55;64;76;85;5;12;25;39;47;56;68;75;85;2;14;26;36;47;55;66;73;83
9;15;29;32;42;56;64;73;84;3;16;21;37;43;56;61;71;89;4;19;21;37;44;55;63;79;89
2;16;23;31;45;52;64;76;84;3;18;27;32;45;59;67;73;90;3;15;27;33;42;51;68;72;84
4;13;28;34;42;54;63;73;90;4;14;26;39;45;58;68;79;89;4;12;26;32;43;55;69;71;87
9;15;27;37;46;56;68;78;87;6;12;22;32;41;56;67;77;89;8;11;25;32;49;57;67;77;83
7;11;21;34;45;56;69;72;82;6;17;23;37;46;52;62;73;90;6;19;26;38;41;54;65;77;82
5;14;29;35;45;54;61;73;86;2;18;29;35;43;53;66;74;90;2;18;23;35;46;51;68;79;82
5;19;25;34;44;58;68;73;88;1;12;26;38;46;58;61;79;88;4;18;28;34;44;52;65;79;82
9;18;22;33;43;55;61;78;90;8;18;25;32;44;58;67;75;86;7;16;24;33;48;55;65;71;90
5;17;26;36;49;56;69;77;90;2;13;21;36;44;54;65;72;85;1;16;23;34;49;58;69;74;84
9;17;28;33;43;58;69;79;81;1;12;26;31;45;59;65;79;90;1;19;25;31;42;54;68;71;85
7;18;25;36;48;56;62;75;81;2;16;24;37;46;59;65;78;88;3;19;26;37;47;57;61;76;88
2;13;29;34;46;57;67;77;85;1;18;26;34;44;52;61;78;88;7;11;27;31;46;54;65;74;87
1;16;27;39;47;51;64;75;84;4;13;23;37;44;54;69;75;87;7;12;21;34;42;54;65;76;82
5;13;27;39;49;55;69;71;84;4;13;29;34;47;53;68;74;84;7;11;26;35;42;55;68;75;83
7;19;21;35;48;57;69;75;82;6;18;26;35;42;53;65;77;82;3;15;27;36;47;57;62;76;84
8;18;25;36;41;51;64;79;85;7;13;21;33;47;59;65;71;81;2;13;29;37;46;54;62;77;83
6;13;25;38;48;55;68;79;81;1;16;25;38;48;51;67;72;83;2;11;23;38;47;58;63;76;82
8;12;28;33;49;56;67;75;83;9;15;29;35;43;56;65;78;83;5;17;27;35;44;53;61;76;89
9;11;24;35;41;54;69;78;85;3;15;22;39;49;54;65;72;86;2;14;27;37;48;51;69;77;83
9;16;25;34;41;55;65;79;88;3;19;26;34;49;53;66;74;87;5;14;26;39;41;53;69;79;87
5;14;21;39;45;59;64;79;85;3;19;26;38;44;55;68;77;83;1;12;22;37;42;59;67;78;90
8;14;24;37;41;56;66;72;87;2;14;24;37;42;55;69;71;85;6;11;22;35;45;53;65;72;86
3;12;26;34;48;56;69;72;89;2;13;22;36;48;52;68;75;88;1;11;27;32;46;53;62;78;89
3;12;26;38;45;52;65;73;87;3;14;23;32;47;58;63;76;88;9;14;22;37;43;55;69;74;89
3;13;23;36;42;55;65;74;82;7;14;29;38;45;54;64;76;90;5;15;21;37;42;53;69;78;85
2;15;23;32;42;52;66;76;86;2;12;28;38;47;52;62;71;90;9;16;29;37;41;52;68;79;85
9;11;27;33;42;56;62;76;84;7;15;21;33;43;55;64;72;81;8;18;29;38;44;59;67;72;89
6;11;26;31;41;58;66;72;82;5;16;26;36;49;56;61;71;87;4;17;24;33;45;57;62;79;90
4;16;22;39;46;52;65;79;86;6;15;27;32;48;54;65;76;90;1;11;22;34;43;54;68;73;83
5;12;27;37;41;51;66;74;84;7;19;25;35;49;51;68;74;88;1;14;26;39;45;57;63;71;82
4;15;28;31;42;56;68;77;82;8;15;29;31;47;56;61;75;83;7;16;22;31;43;54;67;76;89
1;19;28;38;47;57;65;74;89;2;19;27;31;41;54;66;78;89;4;13;29;33;42;53;66;78;87
1;11;29;36;49;56;62;72;85;6;13;29;31;42;57;64;75;87;9;16;24;39;48;55;62;73;85
6;18;22;35;43;58;62;74;89;8;17;27;35;45;56;69;78;85;1;15;27;34;42;54;66;71;90
5;12;21;34;46;51;69;75;84;4;12;26;31;46;51;67;74;87;6;14;21;31;47;51;64;71;82
9;14;23;37;47;58;67;74;81;8;17;23;32;48;56;62;73;84;7;16;23;37;46;57;65;78;90
5;12;21;37;48;56;65;73;83;4;18;27;34;49;53;61;71;90;7;17;28;31;43;52;65;75;82
5;13;29;35;49;56;61;73;87;8;14;25;33;48;52;65;78;84;5;15;25;31;43;57;69;76;85
5;18;29;32;43;56;65;72;81;2;19;21;34;49;58;63;74;83;3;16;26;38;44;57;63;73;89
9;19;24;38;49;54;62;74;84;8;13;29;36;46;58;64;77;83;5;19;23;31;47;56;67;78;88
3;19;24;34;45;53;66;75;82;8;13;27;36;48;51;64;79;88;2;12;27;34;42;52;61;77;82
3;15;27;34;48;51;66;74;87;1;11;25;37;46;51;67;77;81;5;16;28;39;41;57;61;78;88
8;15;28;35;49;54;63;75;84;7;15;26;39;49;59;67;77;85;4;19;21;39;48;51;67;78;86
2;16;27;37;49;54;62;72;89;9;17;22;33;44;59;62;72;86;5;13;23;35;43;51;63;77;88
1;13;28;36;49;55;69;71;90;6;17;22;36;49;55;65;78;85;8;12;27;31;44;57;68;77;90
8;16;26;35;49;54;69;78;83;4;13;29;35;48;56;68;71;81;9;18;24;36;46;57;61;74;87
4;14;21;37;46;59;61;75;83;3;17;27;32;49;53;67;77;90;9;17;21;33;41;56;61;79;84
8;19;26;38;47;52;67;75;83;1;15;21;37;46;51;61;72;81;1;18;29;32;42;58;65;79;86
5;17;21;31;43;55;69;78;88;3;18;25;32;43;58;69;71;83;2;12;24;32;41;55;67;73;87
2;15;24;32;43;55;66;72;83;4;13;28;36;44;51;62;73;84;7;14;28;31;43;58;63;79;85
8;18;26;33;47;57;65;72;87;5;15;21;33;48;52;61;77;85;7;14;26;35;42;56;61;74;83
1;12;27;34;42;55;61;76;85;7;11;28;35;43;54;67;71;82;8;18;23;32;43;54;68;74;85
1;18;29;38;42;51;61;71;84;6;15;24;32;49;54;65;74;86;5;13;21;35;42;51;69;77;87
1;17;29;38;43;59;68;73;83;3;16;22;34;47;51;68;79;82;8;12;25;38;47;56;66;74;84
9;16;24;39;44;54;68;71;85;5;11;29;36;44;56;64;79;83;8;17;25;31;43;52;65;79;82
3;16;24;35;43;56;68;71;84;5;13;26;34;48;57;68;73;83;8;18;22;33;47;55;62;79;89
2;15;24;34;49;57;69;78;83;5;11;28;38;44;54;65;79;89;9;16;21;32;48;57;66;78;86
7;14;23;38;47;51;65;74;82;8;16;28;36;44;59;67;76;82;2;16;23;32;45;51;66;78;81
7;19;29;37;47;54;67;71;90;5;18;23;31;42;54;61;78;84;5;17;23;37;48;55;65;74;87
9;17;26;36;45;52;69;79;90;6;13;27;36;43;58;67;71;84;4;15;22;35;49;57;69;75;84
7;13;27;32;48;59;63;77;84;4;11;21;38;44;52;64;71;87;7;12;23;36;46;52;64;74;87
2;11;22;38;49;59;67;72;90;4;13;24;32;41;55;61;74;89;1;19;27;33;45;51;62;76;82
5;18;24;35;44;53;62;79;84;6;13;25;37;44;56;61;75;85;5;13;26;39;43;52;68;74;89
5;13;27;36;45;58;68;76;85;1;19;29;36;45;52;69;75;84;8;17;26;33;45;56;62;73;82
5;14;27;32;47;59;61;76;85;5;14;23;33;49;55;64;78;82;5;15;24;31;47;58;66;78;84
7;17;29;32;46;57;61;74;85;4;19;24;34;42;52;68;73;90;7;17;22;31;45;56;67;78;85
1;16;28;31;45;54;65;76;85;5;17;25;36;41;56;67;78;87;5;13;25;34;41;59;68;77;88
1;11;28;36;48;54;68;71;83;4;15;24;38;49;52;64;76;85;9;11;22;34;43;59;61;71;89
7;16;25;36;42;52;67;79;87;4;11;25;35;48;54;66;72;82;3;18;26;32;42;58;61;79;83
2;19;28;35;43;58;64;79;81;5;11;26;37;43;54;61;78;87;8;18;22;34;49;52;69;77;90
7;12;29;34;46;52;62;79;84;6;13;28;32;49;51;64;78;85;7;16;24;36;47;51;67;76;86
6;15;22;33;48;55;64;79;83;9;14;25;35;43;52;63;76;84;6;11;25;39;47;59;67;72;90
9;11;28;31;43;56;63;74;89;5;13;27;37;45;59;69;77;89;8;13;24;32;49;58;61;74;83
6;15;24;32;43;54;66;73;83;9;18;28;34;43;52;63;79;90;4;18;29;38;47;58;66;77;81
7;15;21;38;44;51;62;79;82;7;16;28;34;47;52;65;71;88;3;12;26;32;49;53;68;74;85
4;12;28;32;49;53;62;79;82;4;16;24;33;49;51;62;74;83;9;15;21;34;44;57;64;72;87
8;11;25;34;42;53;64;73;86;4;15;27;35;45;55;65;74;83;2;11;21;32;44;53;68;78;89
3;13;29;35;47;59;67;71;82;8;12;24;34;46;56;68;79;88;4;11;28;33;49;52;65;77;82
5;12;25;33;47;52;69;74;89;8;11;22;31;44;56;66;79;86;4;13;23;39;43;52;61;77;89
8;14;29;33;46;54;63;75;87;3;12;26;32;42;59;65;75;81;7;16;28;37;45;59;68;74;82
8;15;29;35;47;53;69;77;90;5;17;27;31;49;58;67;72;87;3;19;27;38;46;52;67;73;82
6;11;24;33;45;59;66;72;81;2;16;24;38;44;51;64;71;90;4;13;28;31;42;53;61;76;85
3;12;23;36;44;55;65;77;87;9;18;21;33;44;55;61;77;84;9;12;24;36;42;55;66;72;86
1;15;27;31;48;58;65;74;84;9;11;24;31;43;56;63;71;84;5;19;24;36;43;54;61;78;82
3;14;27;39;44;56;67;77;83;1;16;27;33;44;57;68;76;83;1;19;24;33;45;57;64;74;88
9;13;21;34;49;55;69;74;89;6;15;25;33;47;59;69;73;86;4;11;29;38;43;53;65;74;90
6;15;26;37;48;55;69;78;81;8;12;21;33;43;57;69;79;83;3;14;21;39;42;51;62;74;85
8;17;25;32;44;51;64;71;83;3;18;28;31;48;51;68;78;89;5;18;23;33;47;52;64;79;83
4;11;23;38;42;54;68;74;90;5;14;29;31;44;57;61;72;83;7;15;23;38;47;51;69;78;82
8;15;26;31;41;56;62;77;86;3;19;23;32;49;56;68;79;90;4;14;21;34;42;55;62;72;87
5;12;28;31;49;56;66;71;90;5;13;22;37;44;51;62;79;89;7;13;22;35;45;53;69;76;86
2;17;24;39;47;53;65;72;84;6;16;21;37;42;54;66;73;84;3;19;22;32;44;56;65;71;85
9;11;29;33;47;54;66;79;81;4;15;22;35;41;53;66;76;89;7;16;22;39;48;53;65;71;85
7;13;27;34;44;52;68;79;82;3;13;24;32;45;54;62;72;90;4;18;24;33;47;59;65;71;87
3;13;22;31;44;55;62;72;84;1;13;24;35;42;59;68;72;89;4;13;26;37;46;52;64;71;88
1;17;26;32;45;51;66;76;90;7;17;22;32;49;52;68;77;90;6;18;25;39;45;58;61;78;85
6;19;27;32;41;52;69;75;84;9;12;21;38;41;59;69;76;89;9;19;23;33;49;55;61;79;85
6;17;26;33;46;55;63;76;83;6;13;21;36;48;59;65;76;88;6;15;25;38;45;54;64;74;83
2;16;24;38;47;51;63;77;89;9;13;24;37;46;52;66;78;88;9;14;21;34;43;55;65;74;82
